channel,media_units,distribution,ci_hi,ci_lo,mean,channel_type,scaled_count_histogram,count_histogram,start_interval_histogram,end_interval_histogram
Google Shopping,47974.19140625,prior,0.9735866,0.7964544,0.89343715,media,,,,
Google Shopping,51972.04296875,posterior,0.97901416,0.817184,0.9008656,media,,,,
Google Shopping,51972.04296875,prior,0.9755688,0.80912316,0.90060455,media,,,,
Google Shopping,55969.89453125,posterior,0.9804839,0.8279962,0.90711874,media,,,,
Google Shopping,55969.89453125,prior,0.9772742,0.82030725,0.90686446,media,,,,
Google Shopping,59967.73828125,posterior,0.9817613,0.8376009,0.9126288,media,,,,
Google Shopping,59967.73828125,prior,0.978757,0.83025336,0.91238165,media,,,,
Google Shopping,63965.58984375,posterior,0.9828816,0.8461897,0.91752005,media,,,,
Google Shopping,63965.58984375,prior,0.98005825,0.839156,0.9172799,media,,,,
Google Shopping,67963.4453125,posterior,0.9838724,0.85391563,0.92189246,media,,,,
Google Shopping,67963.4453125,prior,0.9812093,0.8471715,0.92165816,media,,,,
Google Shopping,71961.2890625,posterior,0.9847547,0.86090255,0.9258239,media,,,,
Google Shopping,71961.2890625,prior,0.98223466,0.85442597,0.92559636,media,,,,
Google Shopping,75959.140625,posterior,0.9855455,0.86725163,0.92937696,media,,,,
Google Shopping,75959.140625,prior,0.98315394,0.86102295,0.92915636,media,,,,
Google Shopping,79956.9921875,posterior,0.98625827,0.87304646,0.9326067,media,,,,
Google Shopping,79956.9921875,prior,0.98398274,0.86704797,0.9323907,media,,,,
Google Shopping,83954.8359375,posterior,0.9869041,0.87835646,0.9355509,media,,,,
Google Shopping,83954.8359375,prior,0.9847338,0.8725722,0.93534195,media,,,,
Google Shopping,87952.6875,posterior,0.9874919,0.88324004,0.93824995,media,,,,
Google Shopping,87952.6875,prior,0.9854176,0.87765574,0.9380468,media,,,,
Google Shopping,91950.5390625,posterior,0.9880292,0.88774675,0.9407318,media,,,,
Google Shopping,91950.5390625,prior,0.9860428,0.88234925,0.94053364,media,,,,
Google Shopping,95948.3828125,posterior,0.9885223,0.8919185,0.94302094,media,,,,
Google Shopping,95948.3828125,prior,0.98661655,0.886696,0.9428284,media,,,,
Google Shopping,99946.2421875,posterior,0.9889763,0.89579123,0.94514066,media,,,,
Google Shopping,99946.2421875,prior,0.987145,0.89073294,0.9449525,media,,,,
Google Shopping,103944.0859375,posterior,0.9893958,0.899396,0.94710714,media,,,,
Google Shopping,103944.0859375,prior,0.9876333,0.8944921,0.94692427,media,,,,
Google Shopping,107941.9296875,posterior,0.98978454,0.9027598,0.9489385,media,,,,
Google Shopping,107941.9296875,prior,0.9880859,0.8980012,0.94875956,media,,,,
Google Shopping,111939.7890625,posterior,0.9901458,0.90590584,0.95064753,media,,,,
Google Shopping,111939.7890625,prior,0.9885065,0.9012844,0.9504714,media,,,,
Google Shopping,115937.6328125,posterior,0.9904824,0.9088548,0.95224476,media,,,,
Google Shopping,115937.6328125,prior,0.98889846,0.90436286,0.9520732,media,,,,
Google Shopping,119935.4765625,posterior,0.9907967,0.91162443,0.95374125,media,,,,
Google Shopping,119935.4765625,prior,0.9892645,0.9072551,0.9535745,media,,,,
Google Shopping,123933.3359375,posterior,0.99109095,0.91423076,0.9551484,media,,,,
Google Shopping,123933.3359375,prior,0.9896072,0.90997756,0.9549848,media,,,,
Google Shopping,127931.1796875,posterior,0.9913669,0.9166877,0.9564713,media,,,,
Google Shopping,127931.1796875,prior,0.9899287,0.9125447,0.95631117,media,,,,
Google Shopping,131929.03125,posterior,0.9916264,0.9190079,0.95771855,media,,,,
Google Shopping,131929.03125,prior,0.9902309,0.91496956,0.95756185,media,,,,
Google Shopping,135926.890625,posterior,0.99187064,0.9212023,0.95889616,media,,,,
Google Shopping,135926.890625,prior,0.99051553,0.9172635,0.95874333,media,,,,
Google Shopping,139924.734375,posterior,0.9921011,0.92328095,0.9600094,media,,,,
Google Shopping,139924.734375,prior,0.99078405,0.91943693,0.9598602,media,,,,
Google Shopping,143922.578125,posterior,0.99231875,0.92525274,0.9610651,media,,,,
Google Shopping,143922.578125,prior,0.9910377,0.92149913,0.96091866,media,,,,
Google Shopping,147920.4375,posterior,0.99252486,0.9271257,0.96206576,media,,,,
Google Shopping,147920.4375,prior,0.9912778,0.9234584,0.9619226,media,,,,
Google Shopping,151918.28125,posterior,0.9927201,0.92890716,0.96301657,media,,,,
Google Shopping,151918.28125,prior,0.9915054,0.92532223,0.962876,media,,,,
Google Shopping,155916.125,posterior,0.9929055,0.9306035,0.9639206,media,,,,
Google Shopping,155916.125,prior,0.99172145,0.92709744,0.9637825,media,,,,
Google Shopping,159913.984375,posterior,0.9930816,0.9322208,0.9647825,media,,,,
Google Shopping,159913.984375,prior,0.9919267,0.9287902,0.96464646,media,,,,
Google Shopping,163911.828125,posterior,0.9932492,0.93376446,0.9656021,media,,,,
Google Shopping,163911.828125,prior,0.99212205,0.93040615,0.96546984,media,,,,
Google Shopping,167909.671875,posterior,0.99340886,0.9352393,0.96638554,media,,,,
Google Shopping,167909.671875,prior,0.9923082,0.93195033,0.9662557,media,,,,
Google Shopping,171907.53125,posterior,0.9935612,0.93665,0.96713424,media,,,,
Google Shopping,171907.53125,prior,0.9924857,0.9334276,0.96700585,media,,,,
Google Shopping,175905.375,posterior,0.9937066,0.9380005,0.9678502,media,,,,
Google Shopping,175905.375,prior,0.9926553,0.93484205,0.96772414,media,,,,
Google Shopping,179903.21875,posterior,0.99384564,0.93929464,0.9685365,media,,,,
Google Shopping,179903.21875,prior,0.9928174,0.9361976,0.96841204,media,,,,
Google Shopping,183901.078125,posterior,0.9939786,0.94053584,0.96919304,media,,,,
Google Shopping,183901.078125,prior,0.9929724,0.9374979,0.96907085,media,,,,
Google Shopping,187898.9375,posterior,0.994106,0.9417273,0.969823,media,,,,
Google Shopping,187898.9375,prior,0.99312085,0.9387463,0.96970254,media,,,,
Google Shopping,191896.765625,posterior,0.99422807,0.9428719,0.9704274,media,,,,
Google Shopping,191896.765625,prior,0.99326324,0.93994576,0.97031015,media,,,,
Google Shopping,195894.625,posterior,0.9943452,0.94397247,0.9710084,media,,,,
Google Shopping,195894.625,prior,0.9933998,0.94109917,0.9708917,media,,,,
Google Shopping,199892.484375,posterior,0.99445766,0.94503146,0.97156614,media,,,,
Google Shopping,199892.484375,prior,0.993531,0.94220906,0.97145265,media,,,,
Google Shopping,203890.3125,posterior,0.9945658,0.9460511,0.97210425,media,,,,
Google Shopping,203890.3125,prior,0.99365705,0.94327796,0.97199184,media,,,,
Google Shopping,207888.171875,posterior,0.9946697,0.94703364,0.9726206,media,,,,
Google Shopping,207888.171875,prior,0.9937782,0.94430804,0.97251135,media,,,,
Google Shopping,211886.03125,posterior,0.99476975,0.947981,0.97312045,media,,,,
Google Shopping,211886.03125,prior,0.9938949,0.94530135,0.9730118,media,,,,
Google Shopping,215883.859375,posterior,0.9948661,0.9488951,0.9736005,media,,,,
Google Shopping,215883.859375,prior,0.9940073,0.94625986,0.9734941,media,,,,
Google Shopping,219881.71875,posterior,0.99495894,0.94977766,0.97406447,media,,,,
Google Shopping,219881.71875,prior,0.9941156,0.94718534,0.9739589,media,,,,
Google Shopping,223879.578125,posterior,0.9950485,0.9506302,0.9745121,media,,,,
Google Shopping,223879.578125,prior,0.9942201,0.94807947,0.97440815,media,,,,
Google Shopping,227877.40625,posterior,0.995135,0.9514543,0.97494507,media,,,,
Google Shopping,227877.40625,prior,0.99432087,0.94894385,0.9748431,media,,,,
Google Shopping,231875.265625,posterior,0.99521846,0.9522513,0.9753624,media,,,,
Google Shopping,231875.265625,prior,0.99441826,0.9497799,0.9752628,media,,,,
Google Shopping,235873.125,posterior,0.9952991,0.9530226,0.9757679,media,,,,
Google Shopping,235873.125,prior,0.9945124,0.95058906,0.97566897,media,,,,
Google Shopping,239870.953125,posterior,0.9953771,0.9537693,0.97615886,media,,,,
Google Shopping,239870.953125,prior,0.99460334,0.95137256,0.9760616,media,,,,
Google Shopping,243868.8125,posterior,0.9954526,0.95449275,0.9765369,media,,,,
Google Shopping,243868.8125,prior,0.9946914,0.9521315,0.97644144,media,,,,
Google Shopping,247866.671875,posterior,0.9955256,0.9551939,0.97690475,media,,,,
Google Shopping,247866.671875,prior,0.99477655,0.9528672,0.9768098,media,,,,
Google Shopping,251864.515625,posterior,0.9955963,0.95587367,0.9772605,media,,,,
Google Shopping,251864.515625,prior,0.994859,0.9535806,0.9771668,media,,,,
Google Shopping,255862.359375,posterior,0.9956648,0.9565332,0.9776053,media,,,,
Google Shopping,255862.359375,prior,0.9949389,0.95427275,0.97751266,media,,,,
Google Shopping,259860.21875,posterior,0.99573123,0.9571732,0.9779408,media,,,,
Google Shopping,259860.21875,prior,0.99501634,0.9549446,0.977849,media,,,,
Google Shopping,263858.0625,posterior,0.9957956,0.9577947,0.97826445,media,,,,
Google Shopping,263858.0625,prior,0.9950915,0.9555969,0.97817475,media,,,,
Google Shopping,267855.90625,posterior,0.9958581,0.95839846,0.9785794,media,,,,
Google Shopping,267855.90625,prior,0.9951644,0.95623064,0.9784911,media,,,,
Google Shopping,271853.78125,posterior,0.99591875,0.95898515,0.9788869,media,,,,
Google Shopping,271853.78125,prior,0.9952352,0.95684654,0.9787989,media,,,,
Google Shopping,275851.59375,posterior,0.9959777,0.95955557,0.9791837,media,,,,
Google Shopping,275851.59375,prior,0.9953039,0.9574453,0.97909755,media,,,,
Google Shopping,279849.46875,posterior,0.9960349,0.9601103,0.97947484,media,,,,
Google Shopping,279849.46875,prior,0.9953707,0.9580278,0.97938764,media,,,,
Google Shopping,283847.3125,posterior,0.9960906,0.96065,0.97975594,media,,,,
Google Shopping,283847.3125,prior,0.9954356,0.95859444,0.97967046,media,,,,
Google Shopping,287845.15625,posterior,0.99614465,0.9611753,0.9800295,media,,,,
Google Shopping,287845.15625,prior,0.9954987,0.959146,0.9799456,media,,,,
Google Shopping,291843.0,posterior,0.9961972,0.9616868,0.9802941,media,,,,
Google Shopping,291843.0,prior,0.9955601,0.9596831,0.98021376,media,,,,
Google Shopping,295840.875,posterior,0.9962484,0.96218497,0.9805558,media,,,,
Google Shopping,295840.875,prior,0.9956199,0.9602062,0.98047364,media,,,,
Google Shopping,299838.6875,posterior,0.99629825,0.9626703,0.98080856,media,,,,
Google Shopping,299838.6875,prior,0.995678,0.960716,0.9807271,media,,,,
Google Shopping,303836.5625,posterior,0.99634683,0.9631434,0.98105276,media,,,,
Google Shopping,303836.5625,prior,0.99573463,0.9612128,0.9809741,media,,,,
Google Shopping,307834.40625,posterior,0.99639404,0.9636046,0.98129493,media,,,,
Google Shopping,307834.40625,prior,0.99578977,0.9616972,0.9812157,media,,,,
Google Shopping,311832.25,posterior,0.9964402,0.96405447,0.98152834,media,,,,
Google Shopping,311832.25,prior,0.9958435,0.9621697,0.98145074,media,,,,
Google Shopping,315830.09375,posterior,0.99648505,0.96449333,0.9817575,media,,,,
Google Shopping,315830.09375,prior,0.9958959,0.96263075,0.98167986,media,,,,
Google Shopping,319827.96875,posterior,0.99652886,0.9649216,0.98198026,media,,,,
Google Shopping,319827.96875,prior,0.995947,0.9630806,0.9819035,media,,,,
Google Shopping,323825.78125,posterior,0.99657154,0.96533966,0.98219633,media,,,,
Google Shopping,323825.78125,prior,0.99599683,0.96351975,0.9821214,media,,,,
Google Shopping,327823.65625,posterior,0.9966132,0.9657479,0.98240805,media,,,,
Google Shopping,327823.65625,prior,0.9960455,0.9639486,0.9823337,media,,,,
Google Shopping,331821.5,posterior,0.99665385,0.9661466,0.982615,media,,,,
Google Shopping,331821.5,prior,0.9960929,0.96436745,0.9825421,media,,,,
Google Shopping,335819.34375,posterior,0.99669355,0.9665361,0.982819,media,,,,
Google Shopping,335819.34375,prior,0.9961393,0.9647767,0.9827449,media,,,,
Google Shopping,339817.1875,posterior,0.9967323,0.96691674,0.98301613,media,,,,
Google Shopping,339817.1875,prior,0.9961845,0.96517664,0.9829438,media,,,,
Google Shopping,343815.0625,posterior,0.9967702,0.96728885,0.9832091,media,,,,
Google Shopping,343815.0625,prior,0.9962287,0.96556765,0.98313737,media,,,,
Google Shopping,347812.90625,posterior,0.9968072,0.9676527,0.9833988,media,,,,
Google Shopping,347812.90625,prior,0.9962719,0.96594995,0.98332727,media,,,,
Google Shopping,351810.75,posterior,0.9968434,0.9680085,0.9835823,media,,,,
Google Shopping,351810.75,prior,0.9963141,0.96632385,0.9835128,media,,,,
Google Shopping,355808.59375,posterior,0.99687874,0.96835655,0.983763,media,,,,
Google Shopping,355808.59375,prior,0.9963554,0.96668965,0.9836938,media,,,,
Google Shopping,359806.4375,posterior,0.99691325,0.9686972,0.9839403,media,,,,
Google Shopping,359806.4375,prior,0.99639577,0.9670476,0.98387104,media,,,,
Google Shopping,363804.3125,posterior,0.99694705,0.96903056,0.98411256,media,,,,
Google Shopping,363804.3125,prior,0.9964352,0.9673979,0.98404485,media,,,,
Google Shopping,367802.15625,posterior,0.9969802,0.96935683,0.9842824,media,,,,
Google Shopping,367802.15625,prior,0.99647385,0.96774083,0.9842148,media,,,,
Google Shopping,371800.0,posterior,0.9970125,0.9696764,0.9844481,media,,,,
Google Shopping,371800.0,prior,0.99651164,0.96807665,0.98438054,media,,,,
Google Shopping,375797.875,posterior,0.9970442,0.9699893,0.98461044,media,,,,
Google Shopping,375797.875,prior,0.9965486,0.96840554,0.9845439,media,,,,
Google Shopping,379795.6875,posterior,0.99707526,0.97029585,0.9847674,media,,,,
Google Shopping,379795.6875,prior,0.99658483,0.9687277,0.98470294,media,,,,
Google Shopping,383793.53125,posterior,0.9971056,0.97059613,0.9849241,media,,,,
Google Shopping,383793.53125,prior,0.99662024,0.9690434,0.98485893,media,,,,
Google Shopping,387791.40625,posterior,0.9971354,0.97089046,0.9850756,media,,,,
Google Shopping,387791.40625,prior,0.996655,0.9693527,0.98501265,media,,,,
Google Shopping,391789.25,posterior,0.99716455,0.97117895,0.9852256,media,,,,
Google Shopping,391789.25,prior,0.996689,0.969656,0.9851625,media,,,,
Google Shopping,395787.09375,posterior,0.9971931,0.9714617,0.9853717,media,,,,
Google Shopping,395787.09375,prior,0.9967223,0.9699533,0.98530835,media,,,,
Google Shopping,399784.96875,posterior,0.99722105,0.97173905,0.9855166,media,,,,
Google Shopping,399784.96875,prior,0.99675494,0.9702448,0.9854526,media,,,,
Google Shopping,403782.78125,posterior,0.99724853,0.972011,0.98565626,media,,,,
Google Shopping,403782.78125,prior,0.996787,0.9705307,0.9855939,media,,,,
Google Shopping,407780.625,posterior,0.9972754,0.9722778,0.985794,media,,,,
Google Shopping,407780.625,prior,0.99681836,0.9708112,0.98573315,media,,,,
Google Shopping,411778.5,posterior,0.9973018,0.97253954,0.9859302,media,,,,
Google Shopping,411778.5,prior,0.9968492,0.9710864,0.9858688,media,,,,
Google Shopping,415776.34375,posterior,0.9973277,0.97279644,0.98606384,media,,,,
Google Shopping,415776.34375,prior,0.9968794,0.97135645,0.98600215,media,,,,
Google Shopping,419774.1875,posterior,0.9973531,0.9730485,0.9861926,media,,,,
Google Shopping,419774.1875,prior,0.996909,0.9716215,0.9861329,media,,,,
Google Shopping,423772.0625,posterior,0.99737793,0.973296,0.9863215,media,,,,
Google Shopping,423772.0625,prior,0.9969381,0.9718817,0.98626184,media,,,,
Google Shopping,427769.875,posterior,0.9974024,0.97353894,0.98644596,media,,,,
Google Shopping,427769.875,prior,0.9969666,0.9721372,0.98638743,media,,,,
Google Shopping,431767.71875,posterior,0.9974264,0.97377753,0.9865694,media,,,,
Google Shopping,431767.71875,prior,0.9969946,0.972388,0.9865117,media,,,,
Google Shopping,435765.59375,posterior,0.99745,0.97401184,0.98669076,media,,,,
Google Shopping,435765.59375,prior,0.9970221,0.97263443,0.9866328,media,,,,
Google Shopping,439763.4375,posterior,0.99747306,0.97424203,0.9868097,media,,,,
Google Shopping,439763.4375,prior,0.9970491,0.9728765,0.9867521,media,,,,
Google Shopping,443761.3125,posterior,0.9974958,0.9744682,0.9869271,media,,,,
Google Shopping,443761.3125,prior,0.9970756,0.9731142,0.98686963,media,,,,
Google Shopping,447759.15625,posterior,0.9975181,0.9746904,0.9870408,media,,,,
Google Shopping,447759.15625,prior,0.99710166,0.9733479,0.98698497,media,,,,
Google Shopping,451756.96875,posterior,0.99754,0.97490877,0.9871542,media,,,,
Google Shopping,451756.96875,prior,0.99712723,0.9735775,0.98709774,media,,,,
Google Shopping,455754.8125,posterior,0.9975615,0.97512335,0.98726547,media,,,,
Google Shopping,455754.8125,prior,0.9971524,0.9738032,0.98720914,media,,,,
Google Shopping,459752.6875,posterior,0.9975827,0.97533435,0.98737425,media,,,,
Google Shopping,459752.6875,prior,0.99717706,0.97402513,0.98731863,media,,,,
Google Shopping,463750.53125,posterior,0.9976035,0.9755418,0.9874812,media,,,,
Google Shopping,463750.53125,prior,0.9972013,0.9742432,0.9874259,media,,,,
Google Shopping,467748.40625,posterior,0.9976239,0.97574574,0.987585,media,,,,
Google Shopping,467748.40625,prior,0.99722517,0.9744578,0.98753214,media,,,,
Google Shopping,471746.25,posterior,0.99764395,0.97594637,0.9876905,media,,,,
Google Shopping,471746.25,prior,0.99724865,0.97466874,0.9876357,media,,,,
Google Shopping,475744.0625,posterior,0.99766374,0.97614366,0.9877911,media,,,,
Google Shopping,475744.0625,prior,0.9972717,0.9748763,0.98773813,media,,,,
Google Shopping,479741.90625,posterior,0.99768317,0.97633773,0.9878918,media,,,,
Google Shopping,479741.90625,prior,0.99729437,0.9750804,0.98783815,media,,,,
Google Shopping,483739.78125,posterior,0.9977023,0.9765287,0.9879911,media,,,,
Google Shopping,483739.78125,prior,0.99731666,0.9752813,0.9879376,media,,,,
Google Shopping,487737.625,posterior,0.9977211,0.97671664,0.9880873,media,,,,
Google Shopping,487737.625,prior,0.9973386,0.97547895,0.9880352,media,,,,
Google Shopping,491735.5,posterior,0.99773955,0.97690153,0.98818314,media,,,,
Google Shopping,491735.5,prior,0.99736017,0.97567344,0.98813033,media,,,,
Google Shopping,495733.34375,posterior,0.99775773,0.97708356,0.98827696,media,,,,
Google Shopping,495733.34375,prior,0.99738145,0.9758649,0.9882251,media,,,,
Google Shopping,499731.15625,posterior,0.9977756,0.97726274,0.9883682,media,,,,
Google Shopping,499731.15625,prior,0.9974023,0.9760533,0.9883173,media,,,,
Google Shopping,503729.03125,posterior,0.99779326,0.9774391,0.9884594,media,,,,
Google Shopping,503729.03125,prior,0.9974229,0.9762389,0.9884086,media,,,,
Google Shopping,507726.875,posterior,0.9978106,0.97761273,0.9885496,media,,,,
